doc_id,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64,dim65,dim66,dim67,dim68,dim69,dim70,dim71,dim72,dim73,dim74,dim75,dim76,dim77,dim78,dim79,dim80,dim81,dim82,dim83,dim84,dim85,dim86,dim87,dim88,dim89,dim90,dim91,dim92,dim93,dim94,dim95,dim96,dim97,dim98,dim99,dim100,dim101,dim102,dim103,dim104,dim105,dim106,dim107,dim108,dim109,dim110,dim111,dim112,dim113,dim114,dim115,dim116,dim117,dim118,dim119,dim120,dim121,dim122,dim123,dim124,dim125,dim126,dim127,dim128,dim129,dim130,dim131,dim132,dim133,dim134,dim135,dim136,dim137,dim138,dim139,dim140,dim141,dim142,dim143,dim144,dim145,dim146,dim147,dim148,dim149,dim150,dim151,dim152,dim153,dim154,dim155,dim156,dim157,dim158,dim159,dim160,dim161,dim162,dim163,dim164,dim165,dim166,dim167,dim168,dim169,dim170,dim171,dim172,dim173,dim174,dim175,dim176,dim177,dim178,dim179,dim180,dim181,dim182,dim183,dim184,dim185,dim186,dim187,dim188,dim189,dim190,dim191,dim192,dim193,dim194,dim195,dim196,dim197,dim198,dim199,dim200,dim201,dim202,dim203,dim204,dim205,dim206,dim207,dim208,dim209,dim210,dim211,dim212,dim213,dim214,dim215,dim216,dim217,dim218,dim219,dim220,dim221,dim222,dim223,dim224,dim225,dim226,dim227,dim228,dim229,dim230,dim231,dim232,dim233,dim234,dim235,dim236,dim237,dim238,dim239,dim240,dim241,dim242,dim243,dim244,dim245,dim246,dim247,dim248,dim249,dim250,dim251,dim252,dim253,dim254,dim255,dim256,dim257,dim258,dim259,dim260,dim261,dim262,dim263,dim264,dim265,dim266,dim267,dim268,dim269,dim270,dim271,dim272,dim273,dim274,dim275,dim276,dim277,dim278,dim279,dim280,dim281,dim282,dim283,dim284,dim285,dim286,dim287,dim288,dim289,dim290,dim291,dim292,dim293,dim294,dim295,dim296,dim297,dim298,dim299,dim300,dim301,dim302,dim303,dim304,dim305,dim306,dim307,dim308,dim309,dim310,dim311,dim312,dim313,dim314,dim315,dim316,dim317,dim318,dim319,dim320,dim321,dim322,dim323,dim324,dim325,dim326,dim327,dim328,dim329,dim330,dim331,dim332,dim333,dim334,dim335,dim336,dim337,dim338,dim339,dim340,dim341,dim342,dim343,dim344,dim345,dim346,dim347,dim348,dim349,dim350,dim351,dim352,dim353,dim354,dim355,dim356,dim357,dim358,dim359,dim360,dim361,dim362,dim363,dim364,dim365,dim366,dim367,dim368,dim369,dim370,dim371,dim372,dim373,dim374,dim375,dim376,dim377,dim378,dim379,dim380,dim381,dim382,dim383,dim384,dim385,dim386,dim387,dim388,dim389,dim390,dim391,dim392,dim393,dim394,dim395,dim396,dim397,dim398,dim399,dim400,dim401,dim402,dim403,dim404,dim405,dim406,dim407,dim408,dim409,dim410,dim411,dim412,dim413,dim414,dim415,dim416,dim417,dim418,dim419,dim420,dim421,dim422,dim423,dim424,dim425,dim426,dim427,dim428,dim429,dim430,dim431,dim432,dim433,dim434,dim435,dim436,dim437,dim438,dim439,dim440,dim441,dim442,dim443,dim444,dim445,dim446,dim447,dim448,dim449,dim450,dim451,dim452,dim453,dim454,dim455,dim456,dim457,dim458,dim459,dim460,dim461,dim462,dim463,dim464,dim465,dim466,dim467,dim468,dim469,dim470,dim471,dim472,dim473,dim474,dim475,dim476,dim477,dim478,dim479,dim480,dim481,dim482,dim483,dim484,dim485,dim486,dim487,dim488,dim489,dim490,dim491,dim492,dim493,dim494,dim495,dim496,dim497,dim498,dim499,dim500,dim501,dim502,dim503,dim504,dim505,dim506,dim507,dim508,dim509,dim510,dim511,dim512,dim513,dim514,dim515,dim516,dim517,dim518,dim519,dim520,dim521,dim522,dim523,dim524,dim525,dim526,dim527,dim528,dim529,dim530,dim531,dim532,dim533,dim534,dim535,dim536,dim537,dim538,dim539,dim540,dim541,dim542,dim543,dim544,dim545,dim546,dim547,dim548,dim549,dim550,dim551,dim552,dim553,dim554,dim555,dim556,dim557,dim558,dim559,dim560,dim561,dim562,dim563,dim564,dim565,dim566,dim567,dim568,dim569,dim570,dim571,dim572,dim573,dim574,dim575,dim576,dim577,dim578,dim579,dim580,dim581,dim582,dim583,dim584,dim585,dim586,dim587,dim588,dim589,dim590,dim591,dim592,dim593,dim594,dim595,dim596,dim597,dim598,dim599,dim600,dim601,dim602,dim603,dim604,dim605,dim606,dim607,dim608,dim609,dim610,dim611,dim612,dim613,dim614,dim615,dim616,dim617,dim618,dim619,dim620,dim621,dim622,dim623,dim624,dim625,dim626,dim627,dim628,dim629,dim630,dim631,dim632,dim633,dim634,dim635,dim636,dim637,dim638,dim639,dim640,dim641,dim642,dim643,dim644,dim645,dim646,dim647,dim648,dim649,dim650,dim651,dim652,dim653,dim654,dim655,dim656,dim657,dim658,dim659,dim660,dim661,dim662,dim663,dim664,dim665,dim666,dim667,dim668,dim669,dim670,dim671,dim672,dim673,dim674,dim675,dim676,dim677,dim678,dim679,dim680,dim681,dim682,dim683,dim684,dim685,dim686,dim687,dim688,dim689,dim690,dim691,dim692,dim693,dim694,dim695,dim696,dim697,dim698,dim699,dim700,dim701,dim702,dim703,dim704,dim705,dim706,dim707,dim708,dim709,dim710,dim711,dim712,dim713,dim714,dim715,dim716,dim717,dim718,dim719,dim720,dim721,dim722,dim723,dim724,dim725,dim726,dim727,dim728,dim729,dim730,dim731,dim732,dim733,dim734,dim735,dim736,dim737,dim738,dim739,dim740,dim741,dim742,dim743,dim744,dim745,dim746,dim747,dim748,dim749,dim750,dim751,dim752,dim753,dim754,dim755,dim756,dim757,dim758,dim759,dim760,dim761,dim762,dim763,dim764,dim765,dim766,dim767,dim768
1,-2.20344872451875,-2.27582000050794,-3.01161199296953,-1.56109951054684,-3.07332050445439,-0.773572362645941,-0.651089179886341,-0.428465344678944,-0.673046573124707,0.0102030416791563,0.619704470861063,-1.58359815122671,-2.25405274059769,-1.48643712572288,-2.51634114738473,-1.36662174869103,-2.84877278425154,-2.83963834612581,-1.05042684752055,-0.922440690783198,-2.4222554386484,-2.49408506074145,-1.93746430056593,0.0533143473063583,-1.47378423843294,-1.09170132348157,-0.667878318760087,-0.597510587162223,-0.614207577910672,-1.00866490434169,0.0911779546144871,-1.23408784924456,-0.557496675136211,-1.89790574280582,-1.25796908533322,-1.23013421336698,-1.5751459650975,-2.3930563777603,0.799726129706684,-0.876822407086069,-1.58096778172111,-0.200539395379702,-0.299610886289411,-1.00432192676445,-0.699557646541487,0.214797653529574,-0.849016500145836,-1.50923075344573,-1.63007571132663,-2.29860289571014,-1.68809387352545,-1.15713059960555,-1.830096956184,-0.443513302827867,-2.4020748410083,-1.79228223352844,-1.52993031758488,-1.64714538616278,-1.46175076217878,-0.723306879813104,0.266088579100199,-1.2479380267715,-2.41473005591015,-0.937234750157527,-1.89632638659674,-2.01615833664092,-0.676740646986233,-0.643649211282333,-2.31268259409712,-2.20097722607783,-1.27388766526195,-0.528343248882278,-1.43777564115458,-1.44272408820423,-1.15385064671631,-2.41884928866703,-1.64081423246558,-2.98159088525937,-2.53513596206063,-0.653548151177142,-0.268311063986464,-0.615020066374537,-0.928195586779827,-0.266051574956719,0.0499469200802233,0.415078633140627,-1.35179509746045,-0.209330838139239,-0.345806714344352,-0.429092303825639,-0.592253933307445,0.483022303633941,-0.0839194875742679,-0.515359479997878,-0.773000475268309,-0.319288152664521,-0.250449037993173,-1.93010903245115,-0.817320105268885,0.436368336186288,0.664709615386535,-0.0832538095142636,-0.00914312775510931,0.69875754924169,-0.501927633017695,-0.476657680367849,-0.889513483726707,-0.141053201335884,-0.57583223711048,0.372287823696168,-0.248452439043263,0.405587454910396,0.0193714685765999,0.135384232581219,-0.963223175218224,-0.852886494382607,0.52101740989338,-0.00847209777091144,0.367675630724773,-1.46975676195159,1.76757282204588,1.39736940424194,0.645391163850953,1.82109437790272,1.33967433413664,-0.546789741517635,-1.40297711868544,0.384679036998691,0.840479959146928,-0.762302798152628,-1.71189635351662,1.18107401459261,0.574652167487529,0.963057501039738,0.976136621177213,-0.205847556327401,1.47614458814509,0.892720706629499,-0.728142463134851,-0.299564706334105,0.607264328481186,1.18280845897131,0.00842568969926869,0.727519608627109,-0.287016338027364,0.856620045858738,-0.296284512102738,-0.180418503067248,0.237466406608231,1.51956691853304,-0.897298540294663,-0.340765888508148,0.899118061613068,0.585999238469667,-1.04445090730368,-1.20262752859191,-1.02800657138825,0.857070132248003,-1.40040423118275,-0.906709890566431,-0.336514488134351,-1.82870302692876,-1.63480378886261,-0.329276740007076,-1.60405981818087,-1.43264925263294,0.0732026560977598,-0.20337545713657,-1.94052210459863,-0.295236594328149,-1.43193784542982,-1.03881447096546,0.103283318854057,-0.699506107967361,-0.247652400771214,-1.30427142421925,-0.449708593449954,0.141097553951668,-0.928322496853137,-1.62879440588891,-1.74977353086226,-0.890574036980992,-0.259843263237714,-0.39746694864774,0.325308190188488,0.463516041503254,-0.783614049809211,-0.510508949566072,0.0727969419855138,0.427064015450075,-0.857000007133992,-1.1482080268861,0.151082566910252,-1.04636959493998,-1.26432001804621,-0.877393061923224,-0.952878003791613,-0.0901311071458715,0.857266703858891,0.306708966575523,-1.08626790298649,-0.503657879022421,-0.872513388418511,-1.36050710642288,-0.64420744316628,-0.94731721335968,0.799033731662508,-1.18140012208644,0.0414225170824745,-0.728567217127142,0.701003872102896,-1.53918969351269,-0.20132799633734,-2.2475067204735,-0.742779646655844,-0.647936373317107,-0.631426167862767,0.438876101125989,-0.812818669199675,-0.698845344023423,-0.524980648282972,-0.322562736649551,-0.444597411398715,-0.699052568830382,0.777093829946337,-0.522826318264368,-1.04294592211969,-1.08907055748598,-1.06835286802802,-1.25565495064809,-0.530711887574051,-0.499606209185446,-1.11079406510211,-0.575239553062789,-0.653077064087701,-0.12026574770255,-1.23439044473243,-1.10835817862549,-1.30350429842067,0.26557935480608,0.682208634938622,-0.806053531291013,-0.848491229528698,0.289355439579342,0.2626690420604,-1.02590869434645,-1.33640603937183,-1.14710249333966,-0.627800789270475,-1.64883823847729,-2.13446765591304,-0.598020868754887,-1.51778472014854,-1.22249306872925,-1.00663556895354,-1.26149410036982,0.954112573703871,0.385882306429551,-1.29208800178224,-1.06016800879362,-1.31911594616612,-0.995302345656123,-0.528798462047189,-1.62200742833688,-0.898610975113346,-0.742438856616233,-1.00285593335016,-0.915897513306569,-1.11990781812895,-1.61759230121536,-2.35616612608479,-2.01373909581587,-1.35374731427451,-1.68923306308728,-1.60702553791653,-2.37233935409604,-0.886258333784859,-1.36646546894197,-1.77902300153678,-1.63944665404166,-0.843485276607649,-0.95579068776689,-3.04644323057123,-2.06873930900938,-1.67950604576956,-2.8103605350589,-1.94788575627604,-0.93909504397458,-0.325449331536518,-1.80432209382745,-2.25218168784008,-1.84114019449683,-0.646700767723446,-2.05983280520656,-0.857815815820551,-1.78778176838161,-2.21738688052158,-1.7384587742526,-1.89414411641834,-1.63158265677283,-1.78058181821041,-1.06304299954973,-1.00007551417325,-1.09495197809922,-0.934547817466957,-1.18052471870309,-1.10959676690604,-2.22388447849349,-2.09600814520226,0.151120899487578,-2.68784902082848,-2.12730802185397,-1.19488583061847,-1.17003858153745,-1.98016168739647,-0.865989337414592,-1.18364299928518,-0.155439662988691,-1.30268674685995,-0.978634937314133,-1.78768442283035,-1.52651654219476,-1.66552304253354,-1.58939905002534,-0.903418163936817,-1.52720626330752,-0.844999811484292,-2.15402705002293,-2.04318448310822,-2.04357270120399,-2.25015802255602,-2.40751722207925,-0.930349432971123,-2.13734722170635,-1.22001503570656,-1.05247965508255,-1.97654566600174,-1.05902223172897,-1.3647484432012,-1.88341613570625,-2.96892491976596,-0.631882183859491,-2.02381562475174,-1.85845738077961,-0.370317670986401,-1.11315684423378,-1.14596823968395,-2.02342856365589,-1.86291464480222,-1.89062440698656,-0.79303811262007,-1.51517070084478,-2.20404495631,-1.87056416476532,-1.31465392247469,-1.58283142411328,-1.21974241864917,-0.973325430820306,-1.62645413380248,-0.766279052834569,-0.306873153194989,0.251718522580466,0.604189104099625,0.524333937651211,0.0393971840824169,0.0105771177241502,0.455188026687415,0.671048129653058,0.190704955018228,-0.718414097512637,-0.534265526207266,0.315758775328369,0.768510874977733,0.149357556248506,0.586073886765172,0.698628577326017,-0.261641301518147,0.069545693257551,0.30164147316339,0.905329236809889,-0.287258830240057,0.454895437893176,-0.0293538649106776,0.220041165566381,0.656497661109052,-0.232194887278352,0.0138130890077301,-0.260017094163218,0.508096579048666,0.331963473157548,-0.193138320721191,0.182323430285924,0.321028107289791,1.14575612832529,0.0189036505393885,0.24190696992337,0.451591710223921,-0.608383281569669,0.0193030767295824,0.132469942840118,-0.0638332507957061,0.337582586717542,-0.277800997490895,0.678107473256148,1.1047242296957,-0.161727687176563,-0.333011819463288,1.95469622248932,0.663593320239243,0.315257213814838,0.456810373982263,-0.0946529056760342,0.58423089132332,-0.298087868093367,0.517463524209099,0.383855586268063,0.803135462562062,1.23450514171153,1.30081541595365,-0.0918028473490589,0.152593119296415,0.190392177969794,0.229727486472036,0.180402995539456,-0.328929832739623,-0.188038821002225,0.012811395664822,0.715880306276736,1.25664513202312,0.934794446142608,0.952286243258737,0.791979894774581,0.640794797992126,0.914529168357288,-0.269773279590587,-0.187439871518807,1.00933291572264,0.221218969704243,-0.270908677821015,1.36641715709192,0.326649944974788,-0.141231474519985,-0.832398697494786,-0.518838448574035,-0.778022570301079,-0.00586612377890685,-0.125381100073638,-0.315075941571619,0.512547652966607,-0.0899723845591941,1.28989950615888,-0.0702498723849186,0.0574670665401423,0.0739921935623888,0.0890903504095572,-0.0504091211318292,0.307182918283178,1.34536300886211,0.226475355462441,0.193715539504427,0.0515401078581416,-0.135871142954219,-0.26557210684362,-0.316910579248125,-0.780578294066717,0.155150303342782,-0.0864350533288286,0.887984504303732,0.168901974283045,0.878051324847754,0.358672809321435,0.399491046515824,-0.0761630229381722,-0.179630940553147,0.439211488191892,-0.245877479426163,-0.459331019876495,0.0090986227380405,-0.0279870175998407,0.0163196604175422,0.245758860370709,0.838072619420698,0.555923483964302,-0.0093084527102496,1.56869646717455,-1.39655831299037,-0.694072834292703,-0.224244480138552,-1.62959604077179,-1.09422407376288,-1.77386828171747,-0.978248864198064,0.271398131960945,-0.843814603622449,-0.560879148354461,-1.06441474119523,0.70451746861742,1.4456688204531,-1.67557082217499,-1.12344069050211,-0.751027207700792,-0.311829521401636,-0.295224595830645,-1.26887573656354,-1.2693199811129,-1.05620058453783,-0.655940085566908,-0.561317812871062,-1.04016126390916,-1.18137664814064,-1.24809202436875,0.0194037217148505,-0.0026473378276234,-0.545376797673208,-0.286765807076454,0.0506486967969964,-0.0738471429621595,0.829461172350941,-1.65726364220442,0.0460270249027446,-0.0178701814499481,-0.756615824607824,-0.930846969246836,-1.12982011743272,-0.744789458969625,-1.15002854596288,-1.01838394850076,-0.562725181174008,-1.05861531180627,0.691432916776035,-1.14634041220921,-0.862104314091001,0.825705157692588,-1.57023075509563,-0.763647545858826,-0.460782027264016,-0.957265221054752,-1.30159703775492,-0.528644726437637,-1.47357684586449,-1.61321247438156,-0.293562578530477,-0.526111041320961,-0.520235072857681,-1.3581753135783,0.57983239174921,-1.03444359363157,-0.638424913916753,0.180079949830481,-0.473998036863237,-1.03976965126689,-1.09711782998742,-0.804089516458356,-0.84269451957936,-0.466341131388614,-0.0413682023235778,-1.01951348686193,0.695666388677331,-1.27844125304304,-1.18568410314657,-0.464418318052263,-1.59011292539914,-1.28544129595183,-0.732525428233349,-1.1798530047511,-1.07406248064829,-0.309817417624414,-1.3358395366323,-1.12721874781676,-0.920962611961223,-1.59814589633393,-1.15809409442419,-1.00758655054541,-0.809967667781608,-0.254373538264144,-0.691480300330497,-0.424952195666565,-0.538106403310803,-0.348043860908307,-1.28892046287182,-1.69447242815236,-0.277847884773177,-1.51754496058784,-1.40864877753199,-1.15130559035119,-0.79666539755341,-0.796776085057558,-0.498081418740062,-1.68809749086949,-0.541403507697661,-1.25631249511842,-1.55131396700282,-0.463718525497101,-0.969106326175723,-0.328341049546912,0.547026826666051,-0.974669014480236,-0.149930723920325,-0.955939600122046,0.321585126454422,-0.613120880843967,0.241775056688981,0.872515493842175,0.0220708432796916,-0.592778941746684,0.509119963702234,1.16760651823647,0.406117350630349,0.768125883496378,1.80166466220092,1.92082867278177,1.98231482553373,0.441645463386404,0.666941039617874,1.23209982868315,0.796909327736651,-0.0893946902076486,0.520111464934722,0.164006286021746,-0.0482067182192718,0.0691347010504264,-0.300277791397725,1.11682210719534,0.545981694113872,0.120911350737643,0.927552535963933,-0.728507003313598,-0.124245290735615,0.406495092393279,0.242583176887721,-0.595579177736463,-0.459837409519317,0.706990084974032,0.365823913716008,-0.492762367462097,0.68131282281454,0.475857590442705,-0.275769090821584,1.62327976531408,0.666414847155138,0.792454871404918,1.41132309582105,1.10379128135607,0.366927747638954,0.56595711986971,0.85059679869476,1.58929423945673,0.124806020846725,-0.418518757950484,0.254912719119127,1.2257364144664,0.954166429161102,0.880976576620902,1.12004537216861,-0.299440470332483,0.875912040606252,0.466069921939303,-0.12986917247693,0.182581420062726,0.891554845894609,0.634663640219318,0.0852640557709002,0.468860461760174,0.495842219638732,0.555299996509895,0.121007261066481,0.987940433522007,0.394870865289975,0.863669014383171,0.161458403160462,1.00824430555429,0.239288614514508,0.049562379347394,0.521625067721299,0.917242797736004,0.14726884863278,-0.145326736774948,-0.620425778351411,-0.906911812242825,-0.421466505727487,0.853314576551688,-0.194086628751419,1.10375340738331,1.59179683010989,1.19111274872493,0.816765506414404,0.19521993295969,1.37626812400953,1.25081894246958,0.337609489164657,0.567223740601201,1.0148188434971,1.52118203281837,1.15026326216186,0.892791442444103,0.420900624824129,1.0938086599938,0.377842349048673,1.75752303282027,0.49550264999623,1.28261048386273,2.06715612512257,0.619018383439303,1.43185558850973,2.37789122998469,1.73103557241188,0.877732180592905,1.1579077508318,1.07558483166237,0.602982127977543,1.1910262306666,2.01103438120521,1.18587484309622,1.02244229026218,1.07473081985823,0.159928450236156,1.2650029867204,0.39723897000415,1.87199375536194,0.860968260957711,-1.12456963027064,-0.0492248204783206,-0.0822664137313105,0.0776599732615911,-0.598788175085172,-0.60298166626772,0.939934661927161,0.620129184123926,1.58916827885831,0.846942701835594,1.36310321433333,0.535842012912001,0.884365861396307,1.37732294131803,0.670322413297941,0.56571413995619,-0.0222927395853398,0.604133112709391,0.00519453268009084,1.14692569752127,0.584137026300999,-0.284163649896362,1.07128692410507,0.240775296756266,0.435437994703574,0.0171609810702547,0.459388005228453,0.159097278002126,0.253011341844467,-0.240451487779349,0.289181778772932,0.810826426475669,1.4815691008395,1.34854829148047,0.21581204710678,0.660969732075254,1.50476820256111,-0.672577834485775,0.524686043605989,-0.391191981343702,-0.0120682352988153,0.901983858937862,1.43308259135868,0.680590095333042,1.12847983632215,1.15628424064291,1.23234366654529,0.772729963745372
