doc_id,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64,dim65,dim66,dim67,dim68,dim69,dim70,dim71,dim72,dim73,dim74,dim75,dim76,dim77,dim78,dim79,dim80,dim81,dim82,dim83,dim84,dim85,dim86,dim87,dim88,dim89,dim90,dim91,dim92,dim93,dim94,dim95,dim96,dim97,dim98,dim99,dim100
1,-1.82935405873767,-1.34128043234356,-0.786485322358882,-1.19727214080081,-1.70828835208979,1.12276491568157,1.1611945764218,0.754403439285922,1.01063091885211,0.915872436359462,0.814486787515371,0.202664609289759,-0.538747256077687,-0.825553458847143,-0.225654257216684,0.125610397431631,-0.668239720999981,-0.907208614049887,1.0393389266815,1.86725914943608,1.19101139728896,1.06603813330743,0.714765107133938,1.39298615598409,1.19808950877941,1.45854192743611,1.50849940616791,1.74217831870701,1.28808448901796,1.13715473332041,2.02788543655185,2.12832393749682,1.36758843542484,1.7024644289945,1.92411689336989,1.55367607881772,1.29022922774835,0.450475196788492,1.32345540317827,0.760761558885126,0.482362853013135,1.32467486856779,1.21180829846755,1.27336380058946,0.817198035299655,1.75248682929697,0.813007415631471,0.925114228644146,1.14442859945073,0.900894616887765,0.845177726608788,1.32972909616129,-1.13850155369478,0.880434825013368,1.30730131716765,1.0137062908424,1.2997240652261,0.405740418514118,1.64710482127282,1.85813579140633,1.54046247499424,1.25407359795087,1.00337074423071,0.419064605653869,0.627089359378372,0.511439531153777,1.59111892538757,0.660420950777566,0.193753927022997,0.615209660064757,0.983101588747124,1.03413880579271,1.04069074261753,1.29180685468402,0.250345737262285,-0.223359266304832,0.686596608835,-0.543085789947915,-0.180430487816517,0.617926169942222,1.54470331543089,1.73698227026309,1.5913903793479,1.67694927119232,2.06149947803924,1.31828709091721,0.88612210349563,2.01766602202316,0.999163479547144,1.44421346699383,1.32453558514454,1.8592524935274,1.83506339647967,2.1896085795184,1.56152601642054,1.85965463015959,1.70672387833319,0.260366564387612,1.11151169724307,1.34273614877665
2,1.57663564986547,0.578673645907423,1.87656367340015,1.6462973475099,1.41446456913964,0.262242283055098,0.512744651220067,1.44878310317733,1.56249713244455,1.10804325443359,1.3742497048185,1.47594848158593,1.76172801200748,1.29664794244401,1.59428423162923,1.07965118458516,1.97775385190626,2.04279848587986,1.84883750890465,0.513872582911042,0.871979701448565,0.472780146229563,0.417470297514956,0.276270589735356,0.937198946608793,0.940806822676837,1.07814656546608,1.33502568715124,1.06305712700236,0.999175807750243,0.805334088723437,0.400858834938736,-0.388669736976463,-0.378788028905634,0.108032017064948,0.236706924332266,0.771992623589347,-0.050026358266513,1.68030973337838,1.6418026294082,1.39761872286016,1.3115098588017,1.41992701579458,0.905817928971912,1.33835814481552,1.27998965962684,1.47127105256487,1.38942683201147,0.976641025495392,1.74365906286026,1.68729492778987,1.76445923100081,0.900491786137018,1.62528453237728,1.63002655926492,1.40820867063194,1.60150641464423,0.899190665683263,1.14869700314029,1.00387201689909,1.19985296131687,1.16601774913724,0.719532443556395,0.502388294160353,1.1588589497709,1.0013400596611,0.782893748902258,1.32765718913311,1.6024698147255,1.29594016664266,1.13848803131268,1.08435592939676,-0.696428612946913,0.772398560159504,0.969505998053385,1.37776874223626,1.61155944149261,1.18203601354458,1.34281324208136,1.40304327132522,0.997413615309751,0.812941669584232,0.950646215467716,-0.25322782255878,0.169382097010715,0.429898885311611,1.04575927216733,0.0225461122155368,-0.0945188289586289,1.65227341575304,0.773735666755148,0.605927048986,1.34242369102129,1.20168816943367,0.855162474827478,1.74112058766228,1.48198384499181,1.42273844366655,1.20595882457091,1.38471935306048
3,1.45061036994486,1.9008537173755,0.938034264473323,1.13059302654548,0.851650352371516,0.939680769268667,2.13486634929646,0.468540260393027,1.88581705716206,1.35202415963006,1.32504876454409,0.881098959064239,0.372048988861014,1.5469347276559,1.38235748080764,1.36802486795518,1.50793028794554,1.97355276304959,0.877320174546186,1.30452549450437,0.76025248528438,0.751857308674094,1.05456175018755,0.84764568698377,-0.806278354763436,0.333990321549702,0.263577187006236,1.33695095907844,1.53851031952238,0.648303079786968,0.872541407830128,0.734803803407698,1.16895066669284,0.969056791709432,1.58905726066038,1.24602198287181,0.928159983979366,1.22679006352693,0.782790724050126,1.28890817694733,0.524325471150336,0.240522281852993,-0.123320141547858,0.762993547084486,0.656819888535785,0.33905761837525,0.447094631982196,0.0622106132302536,0.00478529433747252,0.679395997083423,0.663994077304785,0.745038246865263,0.931803242225898,0.370086522629918,0.364734159223276,0.710951210215181,0.542674059174142,0.392225510878738,0.427182744512417,0.274262689556259,1.06459853381896,0.764971444994643,0.30369629411945,0.34301559963226,0.239331985062115,0.170657239513771,0.713004741155051,0.518320689756591,0.28197124698359,0.519641769466767,0.618835266397349,1.05249130852765,0.215702297035687,0.680833398621341,0.283080819549206,0.231367996298064,0.643155864081686,0.529230845911733,0.440813545974506,0.463412831116632,-0.00299482708996027,0.282679591762112,0.708093193404706,0.868724851082218,0.519966880468785,0.983114221521976,0.494835560552863,0.241290922083067,0.547544622750537,0.574324698312525,0.645672197835817,0.356137633418791,0.047794002591399,0.0619375705214319,0.898774039728553,0.30074970562713,0.7567628352477,0.41526979988839,0.408647298091794,0.27895949230298
4,0.888681524419519,0.330822810710605,0.233579195430874,0.807148018967135,0.750887563471433,1.15693226072524,0.730728370856316,1.31469591177593,1.12503056940271,0.456743345741983,0.459708133015568,1.2400921465541,0.745302422689685,0.911088350795564,0.425425420784662,0.905132434521869,0.754341777553074,0.760237309674722,0.916928231965505,0.369480861061157,0.629326899944217,1.01492851740873,0.706027707676663,0.220333043813037,0.0362804719831201,0.598448398551518,1.324232180745,0.721770921219338,0.772905002887615,1.08745873549177,0.641407373357911,0.609993862663789,0.0582851360409362,0.579231313965307,0.659350726585263,0.881952478731684,0.982375828358717,0.819286541120821,0.561379694862697,0.7090191134042,1.05303810330343,0.160073925678914,0.418888313137141,0.227171171226665,-0.342808567627115,0.85577192170029,0.628595654781905,0.586161094991691,0.990611205683784,1.11567815652476,0.913427589113445,1.14251567365163,1.22725488429646,0.906589225220841,0.599443456898608,1.20147181297165,0.631917990500992,0.638783902869498,0.537037544423846,0.688005401441221,0.597766994682554,0.746194386895284,0.494216204106065,0.653213040224824,0.598522462558285,0.557759671648251,0.380504575335867,0.203424827576277,-0.0994909445168121,0.638914733762681,0.545645355600431,0.0261253436778543,0.563572484665529,1.21598310278804,0.150320220637545,0.470181825861803,0.91499466692059,0.84642908019399,0.217558586771502,-0.129078511560483,-0.0148866953908271,0.00779652184843279,0.322040570418396,0.244995463728228,-0.0122089570308675,-0.207352299150446,0.0957037245979144,-0.013524219480422,-0.272802853447883,-0.563090156442647,-0.0367294624973487,-0.0887951099889022,-0.166175673073749,0.0406200146052901,0.35188465096665,0.0959742257067364,0.2076945827338,0.246068622554628,0.415866735628955,0.450260374562547
5,0.334730506137308,0.442621112526152,0.476472228809533,-0.117391276829597,0.361408721031567,-0.000467245802139116,0.122303248645827,0.208593860461356,0.0918520252081415,-0.077516209044253,0.469721474116857,0.317108575924334,1.12457640905229,0.331094803490455,0.408800860378865,0.79852562997314,0.0796433327133187,0.509780231556579,0.306379376567182,0.0778465486673306,0.315859182381468,0.592403314025333,0.424440569269639,0.397709443274983,0.254924763164101,0.237756295536557,0.183570317260268,-0.0499060343438232,0.0827173924135652,0.0751081336991986,0.648672141615701,0.389980927641519,0.243809419896171,0.0957802082607809,0.429092364775043,0.283467179355693,0.239393877250674,0.453869895161617,0.0504898947126385,0.165894084253459,-0.138055310034689,-0.262634363948287,0.0597765620309763,-0.0428699854238235,-0.0217330095926817,0.182526051393039,-0.181360824063507,-0.00921224714884922,-0.0761895007261615,-0.274310771524373,0.0482744223383512,0.18362100129162,0.432973053738433,0.279507320379034,0.600314658741097,-0.308222880062508,-0.461949794733429,-0.592554162024221,0.12601561103861,-0.556444757052425,-0.24348665622682,0.553778947919265,-0.260240656201018,0.312370118851466,0.863186253902739,0.438668211046924,0.256523471510519,0.358156961617242,-0.0578372162780571,-0.0244129384384199,0.0895858475375295,-0.0801989686210737,0.078238132277759,0.00345344612923404,0.0795978789241831,0.001937591805283,0.112004818728297,-0.0953792019210062,0.0885041644403623,-0.194117917573562,1.06963734107574,1.31532994301589,1.61071582917984,1.2992164614514,1.38838507058625,0.355209997105861,0.899707823044012,1.14941262148563,1.22647786689651,0.971605286734373,1.07015429825679,1.55920923685337,1.8872461214104,1.72233129477144,1.36351511523679,1.06591655888721,1.85212737534231,1.68208523338249,0.737823646881383,0.644362645726456
6,0.957552739278831,0.910128041920702,1.29226699218183,0.721874362776794,0.527227804827585,1.39124068237567,0.911193073266824,1.01869323749852,0.628339576377973,0.992366071171993,0.701335431429414,0.297328374418316,0.603565506272113,0.368567429909116,0.542136753247285,0.586732372072319,0.96693976504489,1.27787257199963,0.313762185651242,0.688607111616579,0.469655533591947,0.457404972818726,0.983678782935087,0.511290596109223,0.267345833450124,0.551830201103645,0.851856561569387,1.21981997578488,1.36786827594132,1.44984179591644,0.745748104429087,0.88158959240661,1.36001096667524,1.09528650620951,0.35042792877608,0.56088457815427,0.699706490480483,0.72677073537836,0.433531261447294,0.426352968683078,0.44261536344342,1.30421364424816,1.84868803953829,1.32129033472961,1.04588831243178,1.74394256846336,0.730895223103639,0.737835064661272,0.804426723764747,1.83511298529592,1.01642088900674,0.38739718527051,0.739470900580791,0.353543353969812,1.26779678767634,1.75705246344221,0.83464048948722,1.65944739879846,1.1840583107827,1.02088679728532,0.944487987182094,0.543667346217396,1.01082825692992,0.897796186136843,1.05847606990741,0.982830387078388,1.40655187054878,0.279613328736577,1.17239529479038,0.579148056581472,0.603217240585713,0.574047922954007,0.696293568760526,0.759666804434896,0.486498798372799,0.595801125579637,0.718623022057236,0.976545775873201,0.70204954482024,0.564965963127593,0.572907148588945,1.35156422755921,0.287281979198761,1.01112603858663,0.879676862715432,0.433072499212837,0.168686695096431,1.0938517810651,0.684616115330384,0.505432219557157,1.13595248327946,1.1755084133989,0.390464400969213,0.558281585549127,0.868794110380057,0.643843987399498,0.758195060315396,0.898095434956686,1.03343534647485,0.904447752463946
7,0.665994803237304,0.585114955671477,1.00967474360539,0.416548651077582,0.862288682868117,-0.129977313527133,-0.028171295171977,-0.0599671199878815,-0.914385331190044,-0.29629367663627,-0.236139586223133,-0.433937680090382,0.408675061748718,1.05738508851042,0.00940821360615857,0.121364941295402,1.49474881663789,1.50510243786742,-0.637431867070243,-0.957917088143394,-0.594052104348604,0.193092875567229,-0.30014524202135,-0.579547991904549,-0.736854642554185,-0.405120278806338,-0.296192454679789,-0.50024251193346,-0.27647138412361,-0.996997913524215,-0.935666309582263,-1.20094059259952,-0.661790069007376,-1.29227620313231,-0.602966869127753,-0.709792199490178,0.270767516691373,0.366962833253518,-0.338235684629827,0.216663915601069,-0.0346081552734696,-0.150003314025966,-0.0975249980045367,-0.516049882195791,-0.277225465274865,-0.87967177775325,-0.435998213426404,0.112363286596894,0.244556900377786,0.573476590173203,0.0394156693432646,-0.393735539225091,1.32824439648687,-0.0769550786481607,-0.0590230361804416,0.015644923866201,-0.662316161834824,-0.197472851640511,-0.283695612153473,-0.706942557216283,-0.644201989895589,-0.0352981133894813,0.184221812527907,0.75492043885642,-0.168190683555906,0.177197936005728,-0.624013973840789,-0.337068802612811,-0.00325866714824208,0.777793953618211,0.307325594758516,-0.0579923418136854,-0.293013507638737,-0.367426477652811,0.193679986811233,0.231154293079331,-0.676443406080888,0.307934930916641,-0.442431073712085,-0.90575305538712,-0.628238142271245,-1.14394553499599,-0.269993882599598,-0.289236085629175,0.021511942862036,-0.478707333786469,-0.360745323969132,-0.357888564695715,-0.706140521844971,-0.721031781228919,-0.399294381971966,-0.604959050932688,-0.156125298597083,-0.657038217364233,-0.772606539528712,-0.968642650936016,-0.631102331297688,-1.15675406061135,-0.490093230642986,-0.823950152767568
8,-0.717206817574957,-0.131393971645765,-0.94634064328608,-0.938050444220199,0.23045170342873,-0.763223236790929,-0.795588195620412,-0.771959489420887,-1.07738248459809,-1.0869407545537,-1.0198780422628,-0.949500558504735,-1.23713388885197,-0.854029880149952,-1.09159061532351,-0.581346035040444,-1.15597579206795,-1.26912798832463,-1.0101052075284,-0.651556989310852,-1.62398550430759,-1.5821595065632,-1.5054161938535,-1.26099767700287,-1.66269406642137,-0.583427455553927,-0.220866979823429,-0.899322095673218,-0.773637035230531,-0.306709759040677,-0.800760523927207,-1.36780370040831,-1.69059791836403,-1.33557305184915,-0.986950913309125,-1.12249795731272,-2.23006628780005,-2.06544009927708,-0.259725522609816,0.309789203891859,-0.270927172660752,-0.819189260646163,-0.479913218407202,0.205199014449524,-0.756450433491799,0.181741630170086,0.51188772533675,-0.0114844477198391,-0.45485939679169,-0.363365996178237,0.261330619772602,0.441787132504525,-1.02014788165824,-0.305318276024043,-0.279480737557689,-0.0642105646190532,0.0730147435108422,-0.707668367597652,0.181726277328654,-0.533415671938394,-0.750520502875798,0.0333772937611585,-0.0129967458062318,-0.514829171531978,0.127807914058318,0.019084920904999,-0.474905930220164,-0.114046421461497,-0.433169205721119,-0.82236312140202,-0.258526211852429,-0.111912171670153,-1.37082661414659,-0.861198780994378,0.300463725104247,-0.00209899732944092,0.021512437909325,-0.438865442849684,0.660572688987967,0.417431332115944,0.0434583299240178,-0.319479604111835,-0.929815495870159,-1.09104754362815,-0.668647878516166,-1.21378349602539,0.236460641700038,-0.906707597053377,-1.27501661631429,-0.751690387025618,-0.209793039803794,0.0531219864520208,-0.0521939725197983,0.10067663635047,-1.24518863282149,-1.14407110142569,-0.237509661760686,-1.44130862462465,-0.942515614215702,-0.999076005377324
9,0.14159231438327,0.196180203600186,-0.0594400774809542,-0.330335810560851,-0.442658704730965,-0.413481933828126,-0.336229429197898,-0.0117523714174749,0.0311627677661553,0.394623253948816,-0.0976741311886327,0.15144785066697,-0.396398017006864,-0.0666213263045462,-0.413038165699001,0.0907649017447525,0.0678123067590244,-0.813761860460174,-0.630253882575355,-0.128663624102557,-0.134041044383496,-1.04997052023616,-0.13399816171249,-0.136569107499764,-1.55103585578331,-1.11756679949564,-0.933114853076443,-0.0485034897176626,-0.0539446548415249,-0.257138037045587,-0.319971197140813,0.0812307367337128,0.369510693695962,-0.257401361363038,-0.409928298200873,-0.0370558359653376,-0.328555370616208,-0.309207482222163,-0.668985572301605,-0.87238795360696,-0.864158893623775,-0.826643488636437,-1.16787040253142,-1.24881920028076,-0.332073295067648,-0.979905664570286,-1.4363644907496,-1.42852107781564,-0.954674905509447,-1.38582408887983,-1.40521910246445,-0.760925103408832,-1.19563227010073,-0.897911602749347,-1.44309286708981,-1.24261344396306,-0.176405731672137,-0.886427344774735,-1.12735314437716,-1.41347524110984,-1.25416162742847,-1.29043760464865,-1.69972437860723,-1.45655837507521,-1.05852967151031,-1.4876684831198,-1.20996196049919,-1.18414922704217,-1.06590157197366,-1.47385773203085,-0.995166110293162,-1.31000316044015,-1.72103883682372,-1.6860072137378,-1.36423360556458,-1.5653790934537,-0.579578026398406,-0.3248771210065,-0.904161880267643,-0.411101499424009,-0.645311333928414,-0.524716285292247,-1.03077604864485,-1.13111754240494,-0.921178494890547,-0.796262356074537,-1.32231398721667,-1.04501724702816,-1.01064043877173,-0.726777629923879,-1.02974665901985,-1.12005931233958,-0.694015342804236,-0.882533886201879,-0.30858703109731,-0.571416619161362,-1.00046394056625,-0.93108246770539,-1.00985641901104,-1.11968882036589
10,-0.934855323124622,-0.953946372315365,-1.04880052878144,-1.67470777554963,-0.645986309010046,-1.3112314501346,-1.18746089517921,-1.08481890728436,-1.32110398903558,-1.23513080435227,-0.945380828589571,-0.98861619841614,-0.832330764724762,-0.579761948050487,-0.889956126101221,-0.659777263817345,-1.26486457446494,-0.818524787671171,-1.31613109289993,-0.815324877130753,-1.29526947721125,-1.14910752157232,-1.46232862230262,-1.80517685515121,-1.92438366539807,-0.875856774973632,-1.14113562113574,-1.22425054255047,-1.36000714290656,-1.30095196270251,-1.1519097535008,-1.17854100286473,-1.32681182188715,-0.905870302830985,-1.73423471099785,-1.8123890125344,-1.64564155507436,-1.97484754369992,-1.12900318948358,-1.06789611955453,-1.38161369734104,-1.32807481521654,-1.19061445820326,-1.74246541067329,-1.3719720685974,-1.04332813153724,-1.40757145065879,-1.2496481632744,-1.91614228361269,-1.26550252633454,-1.14534214649982,-1.19166208368664,-1.21254470956663,-1.35450285412815,-2.04405316306893,-1.69216918613733,-1.45568397730059,-1.81409616639351,-1.97100987546175,-2.09824120024324,0.220169099077456,0.518627273893732,-0.0629935691383916,-0.0316475618524601,-0.266383485539018,0.203524682632626,0.282919619745852,0.308538048812003,0.444030403964945,0.471792183497335,0.295906384495385,-0.135618389167592,0.0626675690757064,-0.289865551897973,0.148503423750145,0.293683095453065,-0.425608215331398,-0.536333446850348,0.302504618949531,0.355025655185912,-0.038787288296932,0.414537018078856,0.201662955491196,0.463269690316037,0.308350977974196,0.202611520211558,0.0322559928355031,0.500067659423796,0.463068966517442,0.320638257027928,0.329888588472313,0.677011040249937,0.855954679375733,0.86377193678055,0.407223899614864,0.17540564225709,-0.0496605691030072,0.272339472347845,0.00712026977720753,-0.307597229744722
